Time,Speed_kmh,TargetHeight,ActualHeight_FL,AirForce_FL,CDCForce_FL,Current_FL,BodyAcc,BodyVel,FlowRate_FL,Stiffness_FL,AirDamping_FL
2.008,0,0,0.00150733,4980,383.486,0,0,0.188257,0,38609.9,2691.51
2.009,0,0,0.00169556,4988.3,383.357,0,0,0.188194,0,38697,2697.83
2.01,0,0,0.00188372,4996.6,383.213,0,0,0.188124,0,38784.4,2704.17
2.011,0,0,0.0020718,5004.9,383.054,0,0,0.188046,0,38872,2710.52
2.012,0,0,0.0022598,5013.2,382.88,0,0,0.18796,0,38959.9,2716.89
2.013,0,0,0.00244772,5021.49,382.691,0,0,0.187867,0,39048,2723.28
2.014,0,0,0.00263554,5029.78,382.487,0,0,0.187767,0,39136.4,2729.69
2.015,0,0,0.00282325,5038.06,382.267,0,0,0.187659,0,39225,2736.12
2.016,0,0,0.00301085,5046.34,382.033,0,0,0.187544,0,39313.8,2742.56
2.017,0,0,0.00319833,5054.61,381.783,0,0,0.187421,0,39402.9,2749.03
2.018,0,0,0.00338569,5062.87,381.519,0,0,0.187291,0,39492.2,2755.51
2.019,0,0,0.00357291,5071.13,381.239,0,0,0.187154,0,39581.7,2762
2.02,0,0,0.00376,5079.39,380.945,0,0,0.187009,0,39671.5,2768.51
2.021,0,0,0.00394693,5087.63,380.635,0,0,0.186857,0,39761.5,2775.04
2.022,0,0,0.00413371,5095.87,380.31,0,0,0.186698,0,39851.7,2781.59
2.023,0,0,0.00432032,5104.1,379.971,0,0,0.186531,0,39942.1,2788.15
2.024,0,0,0.00450677,5112.32,379.616,0,0,0.186356,0,40032.8,2794.73
2.025,0,0,0.00469303,5120.54,379.246,0,0,0.186175,0,40123.6,2801.32
2.026,0,0,0.00487911,5128.74,378.862,0,0,0.185986,0,40214.7,2807.93
2.027,0,0,0.005065,5136.93,378.462,0,0,0.18579,0,40305.9,2814.56
2.028,0,0,0.00525069,5145.11,378.048,0,0,0.185586,0,40397.4,2821.2
2.029,0,0,0.00543617,5153.29,377.618,0,0,0.185375,0,40489,2827.85
2.03,0,0,0.00562144,5161.45,377.174,0,0,0.185157,0,40580.9,2834.52
2.031,0,0,0.00580648,5169.59,376.715,0,0,0.184931,0,40672.9,2841.2
2.032,0,0,0.0059913,5177.73,376.241,0,0,0.184698,0,40765.2,2847.9
2.033,0,0,0.00617588,5185.85,375.752,0,0,0.184458,0,40857.6,2854.61
2.034,0,0,0.00636021,5193.96,375.248,0,0,0.184211,0,40950.2,2861.34
2.035,0,0,0.0065443,5202.06,374.73,0,0,0.183956,0,41043,2868.07
2.036,0,0,0.00672812,5210.14,374.196,0,0,0.183694,0,41135.9,2874.83
2.037,0,0,0.00691168,5218.21,373.648,0,0,0.183425,0,41229,2881.59
2.038,0,0,0.00709497,5226.26,373.086,0,0,0.183148,0,41322.3,2888.37
2.039,0,0,0.00727798,5234.29,372.508,0,0,0.182865,0,41415.8,2895.15
2.04,0,0,0.0074607,5242.31,371.916,0,0,0.182574,0,41509.4,2901.95
2.041,0,0,0.00764312,5250.32,371.309,0,0,0.182275,0,41603.1,2908.77
2.042,0,0,0.00782525,5258.3,370.687,0,0,0.18197,0,41697,2915.59
2.043,0,0,0.00800706,5266.27,370.051,0,0,0.181658,0,41791.1,2922.42
2.044,0,0,0.00818856,5274.22,369.401,0,0,0.181338,0,41885.3,2929.27
2.045,0,0,0.00836973,5282.15,368.735,0,0,0.181011,0,41979.6,2936.12
2.046,0,0,0.00855058,5290.06,368.055,0,0,0.180677,0,42074.1,2942.99
2.047,0,0,0.00873109,5297.95,367.361,0,0,0.180336,0,42168.7,2949.87
2.048,0,0,0.00891125,5305.82,366.652,0,0,0.179988,0,42263.4,2956.75
2.049,0,0,0.00909106,5313.67,365.929,0,0,0.179632,0,42358.3,2963.65
2.05,0,0,0.00927051,5321.5,365.191,0,0,0.17927,0,42453.3,2970.55
2.051,0,0,0.0094496,5329.31,364.439,0,0,0.1789,0,42548.4,2977.46
2.052,0,0,0.00962831,5337.09,363.672,0,0,0.178524,0,42643.5,2984.38
2.053,0,0,0.00980664,5344.85,362.891,0,0,0.17814,0,42738.8,2991.31
2.054,0,0,0.00998459,5352.59,362.096,0,0,0.17775,0,42834.2,2998.25
2.055,0,0,0.0101621,5360.3,361.287,0,0,0.177352,0,42929.7,3005.19
2.056,0,0,0.0103393,5367.99,360.463,0,0,0.176947,0,43025.3,3012.14
2.057,0,0,0.010516,5375.65,359.625,0,0,0.176535,0,43121,3019.1
2.058,0,0,0.0106924,5383.29,358.773,0,0,0.176117,0,43216.7,3026.07
2.059,0,0,0.0108683,5390.91,357.907,0,0,0.175691,0,43312.6,3033.04
2.06,0,0,0.0110437,5398.49,357.026,0,0,0.175259,0,43408.5,3040.01
2.061,0,0,0.0112188,5406.05,356.132,0,0,0.174819,0,43504.5,3046.99
2.062,0,0,0.0113934,5413.58,355.223,0,0,0.174373,0,43600.5,3053.98
2.063,0,0,0.0115675,5421.08,354.301,0,0,0.17392,0,43696.6,3060.97
2.064,0,0,0.0117412,5428.55,353.364,0,0,0.17346,0,43792.7,3067.97
2.065,0,0,0.0119144,5436,352.414,0,0,0.172993,0,43888.9,3074.97
2.066,0,0,0.0120872,5443.41,351.449,0,0,0.172519,0,43985.2,3081.97
2.067,0,0,0.0122595,5450.79,350.471,0,0,0.172038,0,44081.4,3088.98
2.068,0,0,0.0124313,5458.15,349.479,0,0,0.171551,0,44177.8,3095.98
2.069,0,0,0.0126026,5465.47,348.473,0,0,0.171057,0,44274.1,3103
2.07,0,0,0.0127734,5472.75,347.453,0,0,0.170556,0,44370.4,3110.01
2.071,0,0,0.0129437,5480.01,346.42,0,0,0.170048,0,44466.8,3117.02
2.072,0,0,0.0131135,5487.23,345.373,0,0,0.169534,0,44563.2,3124.04
2.073,0,0,0.0132827,5494.42,344.312,0,0,0.169013,0,44659.6,3131.06
2.074,0,0,0.0134515,5501.57,343.238,0,0,0.168485,0,44756,3138.08
2.075,0,0,0.0136197,5508.69,342.151,0,0,0.167951,0,44852.4,3145.09
2.076,0,0,0.0137874,5515.78,341.049,0,0,0.16741,0,44948.8,3152.11
